BUDGETUNIT,SCHOOLID,SCHOOLNAME,SCHOOLADDR,GOVERNANCE,COLLABORAT,GEOGRAPHIC,MANAGEDBYN,CPSUNIT,1314_NCES,1314_CPS U,1314_ISBE,1314_Oracl,1314_Class,1314_Schoo,1314_S_Typ,1314_Sch_1,1314_Gover,1314_Chart,1314_Grade,1314_Atten,1314_Progr,1314_Ward,1314_Commu,1314_Com_1,1314_IL Se,1314_IL Re,1314_US Co,1314_Geogr,1314_Geo_1,1314_Cook,1314_Censu,X,Y,Location 1
U22141,609789,BARRY,2828 N Kilbourn Ave,District,Network 4,Network 4,Network 4,2160,170993000586,2160,150162990252067,22141,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,31,20,Hermosa,20,39,4,Logan,9,8,170312001003028,-87.739388351319562,41.932510583541116,"2828 N Kilbourn Ave
(41.932510583541, -87.73938835131)"
U22151,609790,BARTON,7650 S Wolcott Ave,District,Network 11,Network 11,Network 11,2170,170993000589,2170,150162990252068,22151,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,18,71,Auburn Gresham,16,31,1,Auburn Gresham,5,3,170317104005017,-87.670927128930117,41.754193850494339,"7650 S Wolcott Ave
(41.754193850494, -87.67092712893)"
U22161,609791,BASS,1140 W 66th St,District,Network 11,Network 11,Network 11,2180,170993000590,2180,150162990252069,22161,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,17,68,Englewood,16,32,1,Englewood,4,2,170316810001011,-87.653532419738937,41.77424645089647,"1140 W 66th St
(41.774246450896, -87.65353241973)"
U22171,609792,BATEMAN,4220 N Richmond St,District,Network 1,Network 1,Network 1,2190,170993000591,2190,150162990252070,22171,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,33,16,Irving Park,6,11,4,Albany Irving,27,8,170311606012009,-87.702150962219108,41.958219839358343,"4220 N Richmond St
(41.958219839358, -87.70215096221)"
U22181,609793,NICHOLSON TECH ACAD,6006 S Peoria St,District,Network 11,Network 11,Network 11,2200,170993000597,2200,150162990252072,22181,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,STEM||,16,68,Englewood,3,6,7,Englewood,4,2,170318348001011,-87.647452842185302,41.784942380242953,"6006 S Peoria St
(41.784942380243, -87.64745284218)"
U29011,609794,"EDISON, T",4929 N Sawyer Ave,District,Network 1,Network 1,Network 1,2220,170993004944,2220,150162990252184,29011,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,Selective_Enrollment||Regional_Gifted_Center||,39,14,Albany Park,8,15,5,Albany Irving,27,12,170311402001008,-87.709303666014108,41.971506096955551,"4929 N Sawyer Ave
(41.971506096955, -87.70930366601)"
U22191,609795,"CLARK, G",1045 S Monitor Ave,District,Network 3,Network 3,Network 3,2230,170993005076,2230,150162990252700,22191,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,29,25,Austin,4,8,7,Austin,25,1,170318314002044,-87.770417526815478,41.867812568470562,"1045 S Monitor Ave
(41.867812568470, -87.77041752681)"
U22201,609796,BEAUBIEN,5025 N Laramie Ave,District,Network 1,Network 1,Network 1,2240,170993000601,2240,150162990252078,22201,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,45,11,Jefferson Park,10,19,5,Sauganash,28,9,170311105022001,-87.757565039520131,41.972393945180059,"5025 N Laramie Ave
(41.972393945180, -87.75756503952)"
U22211,609797,BEIDLER,3151 W Walnut St,District,Network 5,Network 5,OS4,2250,170993000603,2250,150162990252080,22211,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,27,27,East Garfield Park,5,10,7,Garfield - West Humboldt,20,1,170318371001011,-87.705854812537098,41.885321040467915,"3151 W Walnut St
(41.885321040467, -87.70585481253)"
U22221,609798,BELDING,4257 N Tripp Ave,District,Network 1,Network 1,Network 1,2260,170993000604,2260,150162990252081,22221,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,38,16,Irving Park,20,40,5,Albany Irving,27,12,170311603003003,-87.734019729133735,41.958938494173232,"4257 N Tripp Ave
(41.958938494173, -87.73401972913)"
U22231,609799,BELL,3730 N Oakley Ave,District,Network 4,Network 4,Network 4,2270,170993000605,2270,150162990252082,22231,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,47,5,North Center,6,11,5,Lincoln Park,29,12,170310505005002,-87.686018244526096,41.949529799045109,"3730 N Oakley Ave
(41.949529799045, -87.68601824452)"
U22241,609800,BENNETT,10115 S Prairie Ave,District,Network 13,Network 13,Network 13,2280,170993000607,2280,150162990252083,22241,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,9,49,Roseland,14,28,2,Far South Side,22,5,170314908004004,-87.617390455695727,41.710434949606459,"10115 S Prairie Ave
(41.710434949606, -87.61739045569)"
U22261,609803,BLAINE,1420 W Grace St,District,Network 4,Network 4,Network 4,2300,170993000610,2300,150162990252087,22261,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,44,6,Lake View,6,11,5,Lincoln Park,29,10,170310604001012,-87.664967844308109,41.950780518746967,"1420 W Grace St
(41.950780518747, -87.66496784430)"
U22271,609804,BOONE,6710 N Washtenaw Ave,District,Network 2,Network 2,Network 2,2320,170993000612,2320,150162990252089,22271,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,50,2,West Ridge,8,16,9,Ravenswood,30,13,170310206011000,-87.697462822007338,42.003411607714362,"6710 N Washtenaw Ave
(42.003411607714, -87.69746282200)"
U22281,609805,JOPLIN,7931 S Honore St,District,Network 11,Network 11,OS4,2330,170993001156,2330,150162990252775,22281,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,18,71,Auburn Gresham,16,31,1,Auburn Gresham,5,3,170317105003000,-87.669365649775614,41.749339161801956,"7931 S Honore St
(41.749339161802, -87.66936564977)"
U22291,609806,BRADWELL,7736 S Burnham Ave,District,Network 12,Network 12,AUSL,2340,170993000614,2340,150162990252090,22291,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,7,43,South Shore,13,25,2,South Shore,11,4,170314313011003,-87.557141970494456,41.754365132232152,"7736 S Burnham Ave
(41.754365132232, -87.55714197049)"
U32021,609807,HAMPTON,3434 W 77th St,District,Network 10,Network 10,Network 10,2350,170993003995,2350,150162990252916,32021,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,Magnet_Cluster||Fine_Performing_Arts||,18,70,Ashburn,16,32,1,Ashburn,6,11,170317001001011,-87.708731284922308,41.753457193405325,"3434 W 77th St
(41.753457193405, -87.70873128492)"
U22301,609808,HALEY,11411 S Eggleston Ave,District,Network 13,Network 13,Network 13,2360,170993000615,2360,150162990252092,22301,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,34,49,Roseland,14,28,2,Far South Side,22,5,170314912001022,-87.633632136401545,41.686659970494951,"11411 S Eggleston Ave
(41.686659970495, -87.63363213640)"
U22311,609809,BRENTANO,2723 N Fairfield Ave,District,Network 4,Network 4,OS4,2370,170993000617,2370,150162990252094,22311,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,35,22,Logan Square,20,40,4,Logan,9,8,170312203001006,-87.696294198360647,41.930966096551025,"2723 N Fairfield Ave
(41.930966096551, -87.69629419836)"
U22321,609810,BRIDGE,3800 N New England Ave,District,Network 1,Network 1,Network 1,2380,170993000618,2380,150162990252095,22321,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,38,17,Dunning,10,19,5,Reed-Dunning,24,9,170311703003005,-87.798668920033833,41.949114386747063,"3800 N New England Ave
(41.949114386747, -87.79866892003)"
U22331,609811,BRIGHT,10740 S Calhoun Ave,District,Network 13,Network 13,Network 13,2390,170993000619,2390,150162990252096,22331,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,10,51,South Deering,17,33,2,Far East Side,2,4,170318388001010,-87.562084229416698,41.699726221744939,"10740 S Calhoun Ave
(41.699726221744, -87.56208422941)"
U22351,609812,"BROWN, W",54 N Hermitage Ave,District,Network 6,Network 6,OS4,2400,170993000621,2400,150162990252097,22351,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,27,28,Near West Side,5,10,7,Near West,23,1,170318381002001,-87.67068239105113,41.882996784741465,"54 N Hermitage Ave
(41.882996784741, -87.67068239105)"
U22361,609813,BROWNELL,6741 S Michigan Ave,District,Network 12,Network 12,Network 12,2410,170993000622,2410,150162990252098,22361,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,20,69,Greater Grand Crossing,16,32,1,Chatham,12,2,170316904004001,-87.621745968620559,41.771620360052488,"6741 S Michigan Ave
(41.771620360052, -87.62174596862)"
U22371,609815,BOUCHET,7355 S Jeffery Blvd,District,Network 12,Network 12,Network 12,2430,170993000623,2430,150162990252100,22371,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,IB||,5,43,South Shore,13,26,2,South Shore,11,3,170314308001014,-87.576074857679885,41.760847481077114,"7355 S Jeffery Blvd
(41.760847481077, -87.57607485767)"
U22391,609817,BUDLONG,2701 W Foster Ave,District,Network 2,Network 2,Network 2,2440,170993000625,2440,150162990252101,22391,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,40,4,Lincoln Square,7,13,5,Ravenswood,30,12,170310402012005,-87.696556032237325,41.975754330708533,"2701 W Foster Ave
(41.975754330708, -87.69655603223)"
U22401,609818,BURBANK,2035 N Mobile Ave,District,Network 3,Network 3,Network 3,2450,170993000627,2450,150162990252102,22401,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,29,19,Belmont Cragin,2,3,4,Belmont Cragin,26,8,170311913012018,-87.782699570365736,41.91759813794976,"2035 N Mobile Ave
(41.917598137949, -87.78269957036)"
U22411,609819,BURKE,5356 S King Dr,District,Network 9,Network 9,OS4,2460,170993000629,2460,150162990252103,22411,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,3,40,Washington Park,3,5,7,Bronzeville,15,2,170314003001003,-87.616140524097105,41.796759564093108,"5356 S King Dr
(41.796759564093, -87.61614052409)"
U22421,609820,BURLEY,1630 W Barry Ave,District,Network 4,Network 4,Network 4,2470,170993000632,2470,150162990252104,22421,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,32,6,Lake View,6,11,5,Lincoln Park,29,12,170310626001006,-87.669853123598372,41.937937474213186,"1630 W Barry Ave
(41.937937474213, -87.66985312359)"
U22432,609821,BURNHAM,9928 S Crandon Ave,District,Network 13,Network 13,Network 13,2480,170993000633,2480,150162990252105,22432,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,7,51,South Deering,17,33,2,Far East Side,2,4,170315103004012,-87.567130591403881,41.71440206280559,"9928 S Crandon Ave
(41.714402062805, -87.56713059140)"
U22461,609826,CASTELLANOS,2524 S Central Park Ave,District,Network 7,Network 7,Network 7,2510,170993000634,2510,150162990252106,22461,CPS,Regular,"District, non-alternative",ES,District,,ES,4th-8th,NA||,22,30,South Lawndale,12,24,4,Pilsen - Little Village,16,7,170313006002015,-87.714927013739313,41.845449879397762,"2524 S Central Park Ave
(41.845449879397, -87.71492701373)"
U29021,609827,BURNSIDE,650 E 91st Pl,District,Network 12,Network 12,Network 12,2520,170993000635,2520,150162990252107,29021,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,6,44,Chatham,17,34,1,Chatham,12,4,170314409001018,-87.607435321511346,41.728480638647078,"650 E 91st Pl
(41.728480638647, -87.60743532151)"
U22471,609828,BURR,1621 W Wabansia Ave,District,Network 6,Network 6,Network 6,2530,170993000636,2530,150162990252108,22471,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,1,24,West Town,5,10,5,Near North,10,12,170312402001017,-87.668660603993345,41.912357908428582,"1621 W Wabansia Ave
(41.912357908428, -87.66866060399)"
U22481,609829,BURROUGHS,3542 S Washtenaw Ave,District,Network 8,Network 8,Network 8,2540,170993000637,2540,150162990252109,22481,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,12,58,Brighton Park,11,21,4,McKinley Park,17,7,170315801001012,-87.692456628737531,41.828867907603829,"3542 S Washtenaw Ave
(41.828867907603, -87.69245662873)"
U22491,609830,BRUNSON,932 N Central Ave,District,Network 3,Network 3,Network 3,2550,170993000638,2550,150162990252110,22491,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,29,25,Austin,39,78,7,Austin,25,1,170312513002000,-87.765605657940242,41.897662572094177,"932 N Central Ave
(41.897662572094, -87.76560565794)"
U22501,609832,BYRNE,5329 S Oak Park Ave,District,Network 10,Network 10,Network 10,2570,170993000640,2570,150162990252112,22501,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,NA||,23,56,Garfield Ridge,11,21,3,MDW,7,11,170315609003014,-87.791544482716503,41.795030965221791,"5329 S Oak Park Ave
(41.795030965221, -87.79154448271)"
U22511,609833,CALDWELL,8546 S Cregier Ave,District,Network 12,Network 12,Network 12,2580,170993000641,2580,150162990252113,22511,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,8,45,Avalon Park,17,33,1,Chatham,12,4,170314503004009,-87.580729027689898,41.739226355596216,"8546 S Cregier Ave
(41.739226355596, -87.58072902768)"
U22521,609834,LITTLE VILLAGE,2620 S Lawndale Ave,District,Network 7,Network 7,Network 7,2590,170993001608,2590,150162990252896,22521,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,22,30,South Lawndale,12,24,4,Pilsen - Little Village,16,7,170313017011004,-87.717318952823916,41.843698118612423,"2620 S Lawndale Ave
(41.843698118612, -87.71731895282)"
U22531,609835,CAMERON,1234 N Monticello Ave,District,Network 5,Network 5,Network 5,2610,170993000646,2610,150162990252118,22531,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,26,23,Humboldt Park,2,4,4,Humboldt Park,21,8,170312307002011,-87.71792663527232,41.903792118377488,"1234 N Monticello Ave
(41.903792118377, -87.71792663527)"
U22541,609836,CANTY,3740 N Panama Ave,District,Network 1,Network 1,Network 1,2620,170993000647,2620,150162990252119,22541,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,36,17,Dunning,10,19,5,Reed-Dunning,24,9,170311705004002,-87.82929570056217,41.948007028237775,"3740 N Panama Ave
(41.948007028237, -87.82929570056)"
U22551,609837,CARNEGIE,1414 E 61st Pl,District,Network 9,Network 9,OS4,2630,170993000648,2630,150162990252120,22551,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,IB||,20,42,Woodlawn,13,25,1,Woodlawn,13,3,170314202001005,-87.590795008798452,41.78336832375728,"1414 E 61st Pl
(41.783368323757, -87.59079500879)"
U22571,609839,CARROLL,2929 W 83rd St,District,Network 10,Network 10,Network 10,2650,170993000652,2650,150162990252122,22571,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,18,70,Ashburn,16,31,1,Ashburn,6,3,170317005022000,-87.696012075528401,41.742516627008214,"2929 W 83rd St
(41.742516627008, -87.69601207552)"
U22601,609842,CARSON,5516 S Maplewood Ave,District,Network 8,Network 8,Network 8,2660,170993005546,2660,150162990252876,22601,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,16,63,Gage Park,1,1,3,McKinley Park,17,7,170318351001005,-87.687799543294204,41.793272144399822,"5516 S Maplewood Ave
(41.793272144399, -87.68779954329)"
U22611,609844,CARTER,5740 S Michigan Ave,District,Network 9,Network 9,AUSL,2670,170993000653,2670,150162990252123,22611,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,Early_Childhood_Program||,20,40,Washington Park,3,5,1,Bronzeville,15,2,170314005002002,-87.622452752212666,41.789827905566845,"5740 S Michigan Ave
(41.789827905566, -87.62245275221)"
U22621,609845,"CARVER, G",901 E 133rd Pl,District,Network 13,Network 13,OS4,2690,170993000993,2690,150162990252372,22621,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,9,54,Riverdale,15,29,2,Far South Side,22,5,170315401013008,-87.599515632288089,41.653702116053218,"901 E 133rd Pl
(41.653702116053, -87.59951563228)"
U22641,609848,ALDRIDGE,630 E 131st St,District,Network 13,Network 13,OS4,2710,170993001168,2710,150162990252054,22641,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,9,54,Riverdale,15,29,2,Far South Side,22,5,170315401022010,-87.606473847216265,41.657404970403576,"630 E 131st St
(41.657404970403, -87.60647384721)"
U22651,609849,CASSELL,11314 S Spaulding Ave,District,Network 10,Network 10,Network 10,2720,170993000655,2720,150162990252126,22651,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,Magnet_Cluster||Fine_Performing_Arts||,19,74,Mount Greenwood,18,35,3,Beverly,3,11,170317404002002,-87.703215488509599,41.687347055472308,"11314 S Spaulding Ave
(41.687347055472, -87.70321548850)"
U22661,609850,GREELEY,832 W Sheridan Rd,District,Network 4,Network 4,Network 4,2730,170993000805,2730,150162990252227,22661,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,46,6,Lake View,6,12,5,Lincoln Park,29,10,170318321003007,-87.650979869126388,41.952809512334056,"832 W Sheridan Rd
(41.952809512334, -87.65097986912)"
U22671,609851,CHALMERS,2745 W Roosevelt Rd,District,Network 5,Network 5,AUSL,2740,170993000657,2740,150162990252128,22671,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,28,29,North Lawndale,5,9,7,North Lawndale,19,2,170318433001005,-87.695259368952748,41.866435252549678,"2745 W Roosevelt Rd
(41.866435252549, -87.69525936895)"
U22681,609852,CHAPPELL,2135 W Foster Ave,District,Network 2,Network 2,Network 2,2750,170993000658,2750,150162990252129,22681,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,47,4,Lincoln Square,7,13,5,Ravenswood,30,12,170310404022002,-87.683263591574431,41.975894300913225,"2135 W Foster Ave
(41.975894300913, -87.68326359157)"
U22701,609853,CHASE,2021 N Point St,District,Network 4,Network 4,Network 4,2760,170993000659,2760,150162990252130,22701,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,1,22,Logan Square,20,39,4,Logan,9,8,170312214003004,-87.694562251132837,41.917992653346104,"2021 N Point St
(41.917992653346, -87.69456225113)"
U22721,609854,CHOPIN,2450 W Rice St,District,Network 5,Network 5,Network 5,2770,170993000697,2770,150162990252155,22721,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,1,24,West Town,2,4,7,Humboldt Park,21,8,170312425002007,-87.688936762273542,41.896712689336411,"2450 W Rice St
(41.896712689336, -87.68893676227)"
U30031,609855,CHRISTOPHER,5042 S Artesian Ave,District,Network 8,Network 8,Network 8,2780,170993004376,2780,150162990252904,30031,CPS,Regular,"District, Special Ed.",ES,District,,ES,K-8th,NA||,14,63,Gage Park,1,1,4,McKinley Park,17,7,170316302001018,-87.685607002791286,41.801658624665954,"5042 S Artesian Ave
(41.801658624666, -87.68560700279)"
U22731,609856,CLAY,13231 S Burley Ave,District,Network 13,Network 13,Network 13,2790,170993000661,2790,150162990252132,22731,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,10,55,Hegewisch,17,33,2,Far East Side,2,4,170315501004002,-87.54461359783015,41.654558148922852,"13231 S Burley Ave
(41.654558148922, -87.54461359783)"
U22741,609857,CLEVELAND,3121 W Byron St,District,Network 1,Network 1,Network 1,2800,170993000663,2800,150162990252133,22741,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,33,16,Irving Park,20,40,4,Albany Irving,27,8,170311607005009,-87.706442525612815,41.952042121879586,"3121 W Byron St
(41.952042121879, -87.70644252561)"
